food_id,nutrient_id,amount_in_food
09002,291,0.3
09001,291,1.1
14006,291,0.0
14007,291,0.0
14005,291,0.0
14248,291,0.0
14013,291,0.0
14003,291,0.0
14004,291,0.0
14034,291,0.0
14009,291,0.0
14010,291,0.1
14533,291,0.0
14037,291,0.0
14550,291,0.0
14551,291,0.0
14532,291,0.0
14049,291,0.0
14050,291,0.0
14051,291,0.0
14052,291,0.0
14415,291,0.0
14414,291,0.0
14534,291,0.0
14239,291,0.0
14015,291,0.1
14017,291,0.3
43479,291,0.0
14019,291,0.0
14531,291,0.0
14027,291,0.1
14029,291,0.0
14025,291,0.0
43154,291,0.0
14536,291,0.0
14057,291,0.0
43155,291,0.0
14084,291,0.0
14096,291,0.0
14602,291,0.0
14106,291,0.0
14160,291,0.0
14251,291,0.0
14253,291,0.0
11001,291,1.9
20002,291,2.1
20001,291,6.7
28354,291,2.9
04609,291,0.0
09400,291,0.2
09517,291,0.3
09016,291,0.2
09018,291,0.1
09411,291,0.1
09017,291,0.4
36023,291,1.0
36005,291,1.2
36019,291,1.4
36021,291,2.8
36022,291,3.1
36001,291,2.6
36018,291,0.9
36002,291,3.9
36003,291,1.3
36004,291,2.1
09008,291,2.0
09007,291,1.7
09010,291,2.6
09009,291,12.4
09013,291,1.9
09012,291,2.0
09011,291,8.7
09015,291,1.3
09014,291,1.3
09504,291,2.1
09503,291,2.3
09501,291,2.4
09502,291,2.8
09500,291,2.3
09003,291,2.4
09004,291,1.3
09005,291,2.4
09006,291,2.8
09402,291,1.2
09020,291,1.2
09401,291,1.1
09019,291,1.1
09403,291,0.6
09036,291,0.6
09029,291,1.6
09025,291,1.6
09027,291,1.6
09028,291,1.6
09357,291,2.7
09024,291,1.6
09026,291,1.6
09022,291,1.6
09023,291,1.1
09034,291,4.1
09033,291,2.6
09032,291,7.3
09035,291,2.2
09021,291,2.0
21527,291,1.3
18522,291,2.0
18524,291,5.1
18527,291,2.1
18528,291,2.6
18529,291,0.7
18532,291,1.0
18533,291,2.0
18535,291,1.2
18537,291,2.9
18538,291,2.7
18539,291,1.1
18540,291,1.8
18541,291,2.8
18544,291,2.2
18562,291,1.1
18547,291,2.2
18513,291,1.9
20003,291,3.4
11697,291,1.3
11702,291,5.7
11008,291,5.7
11703,291,4.6
11010,291,4.6
11009,291,3.9
11007,291,5.4
11959,291,1.6
11015,291,1.6
11707,291,1.0
11013,291,1.0
11012,291,2.0
11705,291,2.0
11709,291,1.6
11019,291,1.6
11018,291,1.9
11011,291,2.1
18984,291,1.3
18987,291,1.4
28258,291,1.3
18983,291,1.8
18985,291,2.0
18986,291,1.3
18990,291,2.0
28256,291,3.2
18988,291,2.7
28257,291,3.2
18989,291,2.7
09037,291,6.7
09038,291,6.8
09039,291,5.6
42150,291,0.5
03167,291,0.2
03169,291,0.0
03289,291,1.8
03115,291,0.9
03997,291,0.0
42284,291,2.3
43550,291,1.0
42119,291,0.4
43546,291,1.6
03995,291,1.0
03301,291,0.0
03290,291,2.6
42316,291,2.3
03181,291,6.6
03681,291,0.6
42285,291,6.5
03201,291,0.9
03211,291,7.1
03185,291,7.5
03685,291,0.8
03188,291,1.2
03187,291,1.2
03186,291,7.8
03686,291,0.4
03189,291,7.3
03689,291,1.1
03192,291,0.8
03191,291,0.8
03190,291,5.2
03690,291,0.4
43544,291,2.6
03194,291,1.3
03694,291,0.0
03195,291,1.0
03212,291,1.0
03712,291,0.1
03184,291,12.2
03198,291,0.9
03197,291,0.9
03222,291,0.2
03206,291,3.4
03213,291,0.2
03214,291,0.2
03934,291,1.8
03209,291,4.0
43004,291,0.8
43539,291,0.5
43537,291,0.4
03225,291,0.3
03224,291,0.3
03246,291,0.2
03245,291,0.0
03221,291,1.4
03220,291,1.4
03236,291,0.6
03235,291,0.6
03226,291,0.6
03233,291,0.7
03228,291,0.7
03227,291,0.7
43536,291,0.4
03297,291,1.8
03287,291,1.1
03047,291,1.3
03052,291,1.1
03055,291,1.8
03298,291,1.4
43373,291,0.6
43008,291,1.1
03069,291,0.9
03068,291,2.1
03070,291,1.1
03072,291,0.6
03090,291,0.3
03089,291,0.7
03045,291,1.1
03044,291,1.2
43432,291,1.1
03279,291,1.0
03077,291,1.5
03304,291,1.2
03050,291,1.1
03303,291,1.3
03083,291,1.0
03082,291,0.9
03296,291,0.8
03059,291,1.7
03054,291,1.3
03053,291,1.3
03274,291,1.1
03062,291,1.0
03061,291,1.6
03067,291,1.1
03066,291,1.1
03081,291,1.1
03079,291,1.1
03085,291,0.9
03084,291,1.5
03073,291,2.1
03076,291,1.1
03075,291,1.1
03964,291,1.7
03154,291,1.4
03140,291,1.1
43585,291,2.0
03165,291,1.8
03164,291,1.8
03153,291,2.1
03152,291,2.1
03143,291,1.8
03142,291,1.8
03145,291,1.1
03144,291,1.1
03151,291,1.5
03150,291,1.5
03147,291,1.6
03117,291,1.7
03116,291,1.7
03128,291,1.5
03118,291,1.5
03994,291,1.4
03156,291,1.6
03157,291,1.6
03163,291,1.4
03280,291,1.6
03129,291,1.6
03162,291,1.4
03131,291,1.3
03130,291,1.3
03159,291,2.6
03158,291,2.6
03133,291,2.8
03132,291,2.8
03135,291,1.2
03134,291,1.2
03137,291,2.7
03136,291,2.7
43007,291,0.4
43006,291,0.6
42286,291,1.4
03093,291,1.3
03001,291,0.0
03166,291,0.1
43535,291,0.3
03268,291,0.1
03265,291,0.1
03168,291,0.1
03170,291,0.1
03171,291,0.1
03269,291,0.4
42266,291,0.5
03267,291,0.4
03179,291,0.1
03172,291,0.1
03174,291,0.1
03175,291,0.1
03177,291,0.1
42267,291,0.4
43408,291,0.1
03048,291,0.5
03959,291,1.2
43417,291,1.8
03003,291,0.0
03002,291,0.0
03014,291,0.2
03013,291,0.0
03012,291,0.0
