food_id,nutrient_id,amount_in_food
9427,269,8.55
9002,269,4.5
14006,269,0.09
14003,269,0
14034,269,41.6
14010,269,5.58
14037,269,0
14550,269,0
14551,269,0
14049,269,0
14050,269,0
14051,269,0
14052,269,0.1
14415,269,19.76
14414,269,38.3
14534,269,32.2
14017,269,22.33
43479,269,0
14029,269,12.78
14025,269,15.81
43154,269,1.55
14536,269,1.09
14057,269,7.78
43155,269,1.15
14084,269,0.79
14096,269,0.62
14602,269,0.62
14106,269,0.96
14160,269,0.96
11001,269,0.2
20001,269,1.69
4609,269,0
9400,269,9.62
9517,269,9.47
9016,269,9.62
9018,269,10.93
9410,269,38.83
9017,269,38.83
36000,269,0
36023,269,0.36
36005,269,0.39
36019,269,2.27
36021,269,9.33
36022,269,4.48
36001,269,1.07
36018,269,0.51
36002,269,0
36003,269,3.7
36004,269,2.8
9008,269,14.84
9007,269,15
9009,269,81.13
9012,269,13.32
9011,269,57.19
9014,269,10.1
9504,269,11.68
9503,269,10.37
9501,269,10.04
9502,269,9.59
9500,269,10.48
9003,269,10.39
9004,269,10.1
9005,269,11.01
9006,269,11.61
9020,269,14.67
9401,269,9.39
9019,269,9.39
9403,269,13.24
9036,269,13.79
9027,269,19.87
9357,269,18.65
9024,269,10.74
9026,269,14.89
9022,269,4.79
9033,269,19.57
9032,269,53.44
9021,269,9.24
18522,269,34.06
18524,269,45.16
18527,269,34.27
18528,269,35.35
18529,269,33.35
18532,269,38.43
18533,269,37.2
18535,269,36.35
18537,269,34.5
18538,269,39.55
18539,269,36.09
18540,269,32.64
18541,269,32.55
18544,269,31.76
18562,269,36.28
18547,269,31.76
18513,269,1.26
11702,269,0.99
11008,269,0.99
11703,269,0.84
11010,269,0.84
11007,269,0.99
11959,269,2.05
11015,269,1.06
11707,269,1
11012,269,1.3
11705,269,1.3
11709,269,0.32
11019,269,0.32
11011,269,1.88
18984,269,13.5
18987,269,14.6
28258,269,14.3
18983,269,14.6
18985,269,17.3
18986,269,12.6
18990,269,16.7
28256,269,9
18988,269,9
28257,269,11.6
18989,269,11.8
9037,269,0.66
9038,269,0.3
9039,269,2.42
3964,269,42
42150,269,12.02
3167,269,11
3169,269,6.88
3289,269,7.98
3115,269,10.83
3997,269,12.5
42284,269,28
43550,269,14.66
42119,269,13.28
43546,269,11.36
3995,269,15
3301,269,6.12
3290,269,2.04
42316,269,2.5
3181,269,13.2
3681,269,5.1
42285,269,0.92
3185,269,0.87
3685,269,4.78
3188,269,7.79
3187,269,7.79
3186,269,6.68
3686,269,5.9
3189,269,3.84
3192,269,9.48
3191,269,10.49
3190,269,13.75
3690,269,5.9
43544,269,1.35
3194,269,0.12
3694,269,4.87
3195,269,2.24
3212,269,16.7
3712,269,6.13
3210,269,10.5
3184,269,22.2
3222,269,10.39
3206,269,24.2
3213,269,24.2
3934,269,4
3209,269,13
43004,269,10.55
43539,269,12.2
43537,269,13.62
3225,269,16.98
3224,269,9.15
3246,269,12.2
3245,269,11.5
3221,269,17.89
3220,269,17.89
3236,269,12
3235,269,12.6
