food_id,nutrient_id,amount_in_food
9002,262,0
14006,262,0
14003,262,0
14034,262,0
14010,262,0
14037,262,0
14550,262,0
14551,262,0
14049,262,0
14050,262,0
14415,262,8
14414,262,26
14534,262,26
14017,262,0
43479,262,0
14029,262,0
14025,262,0
43154,262,0
14536,262,0
14057,262,0
43155,262,0
14084,262,0
14096,262,0
14106,262,0
11001,262,0
4609,262,0
9400,262,0
9016,262,0
9018,262,0
9017,262,0
9008,262,0
9007,262,0
9009,262,0
9012,262,0
9011,262,0
9003,262,0
9004,262,0
9005,262,0
9006,262,0
9020,262,0
9019,262,0
9036,262,0
9027,262,0
9357,262,0
9024,262,0
9026,262,0
9022,262,0
9033,262,0
9032,262,0
9021,262,0
11702,262,0
11008,262,0
11703,262,0
11010,262,0
11959,262,0
11015,262,0
11707,262,0
11013,262,0
11012,262,0
11705,262,0
11709,262,0
11019,262,0
11011,262,0
9037,262,0
3964,262,0
42150,262,0
3167,262,0
3169,262,0
3289,262,0
3115,262,0
3997,262,0
42284,262,0
43550,262,0
42119,262,0
43546,262,0
3995,262,0
3301,262,0
3290,262,0
42316,262,0
3181,262,0
3681,262,0
42285,262,0
3185,262,0
3685,262,0
3188,262,0
3187,262,0
3186,262,0
3686,262,0
3189,262,0
3192,262,0
3191,262,0
3190,262,0
3690,262,0
43544,262,0
3194,262,0
3694,262,0
3195,262,0
3212,262,0
3712,262,0
3210,262,0
3184,262,0
3222,262,0
3206,262,0
3213,262,0
3934,262,0
3209,262,0
43004,262,0
43539,262,0
43537,262,0
3225,262,0
3224,262,0
3246,262,0
3245,262,0
3221,262,0
3220,262,0
3236,262,0
3235,262,0
3233,262,0
3228,262,0
3227,262,0
43536,262,0
3297,262,0
3287,262,0
3047,262,0
3052,262,0
3055,262,0
3298,262,0
43373,262,0
43008,262,0
3069,262,0
3068,262,0
3070,262,0
3072,262,0
3090,262,0
3089,262,0
3045,262,0
3044,262,0
43432,262,0
3077,262,0
3304,262,0
3050,262,0
3303,262,0
3083,262,0
3082,262,0
3296,262,0
3059,262,0
3054,262,0
3053,262,0
3274,262,0
3062,262,0
3061,262,0
3066,262,0
3085,262,0
3084,262,0
3073,262,0
3154,262,0
3140,262,0
43585,262,0
3165,262,0
3164,262,0
3153,262,0
3152,262,0
3143,262,0
3142,262,0
3145,262,0
3144,262,0
3147,262,0
3117,262,0
3116,262,0
3128,262,0
3118,262,0
3994,262,0
3156,262,0
3157,262,0
3163,262,0
3280,262,0
3129,262,0
3131,262,0
3130,262,0
3159,262,0
3158,262,0
3133,262,0
3132,262,0
3135,262,0
3134,262,0
3137,262,0
3136,262,0
43007,262,0
43006,262,0
42286,262,0
3093,262,0
3001,262,0
3166,262,0
43535,262,0
3268,262,0
3265,262,0
3168,262,0
3170,262,0
3171,262,0
42266,262,0
3269,262,0
3267,262,0
3179,262,0
3172,262,0
3174,262,0
