food_id,nutrient_id,amount_in_food
23044,312,0.122
23043,312,0.116
23549,312,0.111
23523,312,0.111
23525,312,0.11
23511,312,0.112
13965,312,0.113
13967,312,0.112
23105,312,0.108
23108,312,0.075
23106,312,0.11
23109,312,0.075
23107,312,0.103
23110,312,0.076
13351,312,0.11
13356,312,0.077
13352,312,0.111
13359,312,0.076
13354,312,0.104
13499,312,0.078
23102,312,0.071
23103,312,0.073
23104,312,0.067
13293,312,0.078
13294,312,0.081
23099,312,0.086
13380,312,0.082
13381,312,0.092
13285,312,0.101
13383,312,0.096
13384,312,0.108
23116,312,0.09
23117,312,0.086
23118,312,0.095
23098,312,0.101
23096,312,0.098
23097,312,0.107
13361,312,0.106
13362,312,0.113
13363,312,0.107
13796,312,0.112
13795,312,0.071
13798,312,0.111
13797,312,0.071
13802,312,0.104
13801,312,0.069
13800,312,0.113
13799,312,0.071
13364,312,0.124
13365,312,0.124
13366,312,0.124
22908,312,0
13345,312,0.116
13344,312,0.058
13347,312,0.154
13346,312,0.11
13348,312,0.064
13350,312,0.074
13353,312,0.12
13355,312,0.091
13357,312,0.072
13358,312,0.026
13360,312,0.034
13948,312,0.082
13970,312,0.072
13066,312,0.119
13067,312,0.088
13065,312,0.071
13949,312,0.076
13971,312,0.074
23654,312,0.081
23656,312,0.073
13069,312,0.124
13070,312,0.086
13068,312,0.072
23655,312,0.076
23657,312,0.073
13047,312,0.063
13000,312,0.068
13494,312,0.074
13495,312,0.079
13496,312,0.066
13497,312,0.069
13498,312,0.05
23580,312,0.08
23581,312,0.079
23578,312,0.075
23579,312,0.071
23577,312,0.056
23575,312,0.087
23576,312,0.079
23574,312,0.076
23572,312,0.061
23570,312,0.093
23571,312,0.079
23568,312,0.085
23569,312,0.081
23567,312,0.067
23565,312,0.099
23566,312,0.079
23563,312,0.09
23564,312,0.086
23562,312,0.072
23476,312,0.103
23475,312,0.079
23473,312,0.094
23472,312,0.075
23474,312,0.089
23560,312,0.106
23561,312,0.079
23558,312,0.096
23559,312,0.091
23557,312,0.078
23481,312,0.108
23480,312,0.079
23478,312,0.098
23477,312,0.08
23479,312,0.093
13317,312,0.077
23220,312,0.081
13985,312,0.079
23545,312,0.158
23345,312,0.091
23336,312,0.062
23346,312,0.086
23337,312,0.061
23347,312,0.097
23338,312,0.067
23375,312,0.091
23366,312,0.063
23376,312,0.086
23367,312,0.062
23368,312,0.068
23377,312,0.097
13439,312,0.092
23342,312,0.063
13440,312,0.088
23343,312,0.061
13441,312,0.096
23344,312,0.067
13442,312,0.102
23372,312,0.063
13443,312,0.109
23373,312,0.062
13444,312,0.099
23374,312,0.068
13445,312,0.09
23339,312,0.043
13446,312,0.089
23340,312,0.041
13447,312,0.103
23341,312,0.044
13448,312,0.098
23369,312,0.044
13449,312,0.096
23370,312,0.042
13450,312,0.104
23371,312,0.045
23391,312,0.067
23388,312,0.04
23389,312,0.064
23395,312,0.038
23390,312,0.064
23387,312,0.041
23394,312,0.074
23386,312,0.044
23392,312,0.071
23385,312,0.042
23393,312,0.07
23384,312,0.045
13910,312,0.079
13911,312,0.071
13914,312,0.073
13913,312,0.071
23278,312,0.159
23281,312,0.131
23279,312,0.162
23282,312,0.13
23280,312,0.125
23283,312,0.121
23241,312,0.094
23244,312,0.079
23242,312,0.095
23245,312,0.09
23243,312,0.08
23246,312,0.067
23256,312,0.106
